Registration Date,Count
23.11.2016,9
23.11.2017,6
23.11.2018,2
23.11.2019,5
23.11.2020,6
23.11.2021,3
23.11.2022,8
23.11.2023,5
23.11.2024,2
23.11.2025,4
23.12.2010,34
23.12.2011,8
23.12.2012,6
23.12.2013,14
23.12.2016,12
23.12.2017,4
23.12.2018,5
23.12.2019,5
23.12.2020,9
23.12.2021,14
23.12.2022,13
23.12.2023,2
23.12.2024,12
24.01.2011,69
24.01.2012,20
24.01.2013,25
24.01.2014,13
24.01.2017,20
24.01.2018,20
24.01.2019,8
24.01.2020,19
24.01.2021,4
24.01.2022,19
24.01.2023,14
24.01.2024,15
24.01.2025,11
24.02.2011,36
24.02.2012,9
24.02.2013,10
24.02.2014,16
24.02.2017,12
24.02.2018,4
24.02.2019,6
24.02.2020,13
24.02.2021,9
24.02.2022,21
24.02.2023,14
24.02.2024,4
24.02.2025,12
24.03.2011,38
24.03.2012,4
24.03.2013,4
24.03.2014,14
24.03.2017,15
24.03.2019,2
24.03.2020,6
24.03.2021,59
24.03.2022,6
24.03.2023,8
24.03.2024,4
24.03.2025,9
24.04.2011,2
24.04.2012,8
24.04.2013,22
24.04.2014,16
24.04.2017,14
24.04.2018,11
24.04.2019,16
24.04.2020,3
24.04.2021,3
24.04.2022,1
24.04.2023,22
24.04.2024,11
24.04.2025,4
24.05.2011,21
24.05.2012,14
24.05.2013,8
24.05.2014,5
24.05.2017,19
24.05.2018,13
24.05.2019,8
24.05.2020,3
24.05.2021,20
24.05.2022,16
24.05.2023,8
24.05.2024,6
24.05.2025,4
24.06.2011,16
24.06.2012,2
24.06.2013,16
24.06.2016,20
24.06.2017,3
24.06.2018,3
24.06.2019,9
24.06.2020,9
24.06.2021,21
24.06.2022,11
24.06.2023,2
24.06.2024,11
24.06.2025,11
24.07.2011,6
24.07.2012,9
24.07.2013,13
24.07.2016,9
24.07.2017,19
24.07.2018,10
24.07.2019,6
24.07.2020,4
24.07.2021,6
24.07.2022,7
24.07.2023,18
24.07.2024,16
24.07.2025,14
24.08.2011,10
24.08.2012,6
24.08.2013,9
24.08.2016,17
24.08.2017,10
24.08.2018,10
24.08.2019,1
24.08.2020,12
24.08.2021,21
24.08.2022,15
24.08.2023,12
24.08.2024,1
24.08.2025,2
24.09.2011,5
24.09.2012,5
24.09.2013,17
24.09.2017,5
24.09.2018,8
24.09.2019,4
24.09.2020,7
24.09.2021,12
24.09.2023,1
24.09.2024,14
24.09.2025,10
24.10.2011,9
24.10.2012,8
24.10.2013,14
24.10.2016,12
24.10.2017,18
24.10.2018,13
24.10.2019,15
24.10.2020,7
24.10.2021,3
24.10.2022,11
24.10.2023,11
24.10.2024,8
24.10.2025,22
24.11.2011,15
24.11.2012,2
24.11.2013,6
24.11.2016,16
24.11.2017,10
24.11.2018,2
24.11.2019,2
24.11.2020,13
24.11.2021,14
24.11.2022,17
24.11.2023,12
24.11.2024,8
24.11.2025,17
24.12.2010,41
24.12.2011,4
24.12.2012,10
24.12.2013,17
24.12.2016,5
24.12.2017,2
24.12.2018,10
24.12.2019,16
24.12.2020,9
24.12.2021,17
24.12.2022,3
24.12.2023,2
24.12.2024,16
25.01.2011,65
25.01.2012,27
25.01.2013,20
25.01.2014,6
25.01.2017,20
25.01.2018,16
25.01.2019,5
25.01.2020,6
25.01.2021,10
25.01.2022,17
25.01.2023,11
25.01.2024,11
25.01.2025,5
25.02.2011,32
25.02.2012,10
25.02.2013,21
25.02.2014,17
25.02.2017,1
25.02.2018,8
25.02.2019,13
25.02.2020,15
25.02.2021,6
25.02.2022,7
25.02.2023,2
25.02.2024,4
25.02.2025,14
25.03.2011,27
25.03.2012,4
25.03.2013,23
25.03.2014,27
25.03.2017,8
25.03.2018,5
25.03.2019,17
25.03.2020,6
25.03.2021,40
25.03.2022,6
25.03.2023,5
25.03.2024,10
25.03.2025,5
25.04.2011,3
25.04.2012,12
25.04.2013,26
25.04.2014,17
25.04.2017,25
25.04.2018,14
25.04.2019,8
25.04.2020,1
25.04.2021,1
25.04.2022,1
25.04.2023,12
25.04.2024,4
25.04.2025,7
25.05.2011,18
25.05.2012,19
25.05.2013,11
25.05.2014,4
25.05.2017,12
25.05.2018,8
25.05.2019,8
25.05.2020,11
25.05.2021,19
25.05.2022,9
25.05.2023,13
25.05.2024,3
25.05.2025,3
25.06.2011,12
25.06.2012,16
25.06.2013,11
25.06.2016,7
25.06.2017,3
25.06.2018,13
25.06.2019,11
25.06.2020,9
25.06.2021,16
25.06.2022,6
25.06.2023,4
25.06.2024,11
25.06.2025,11
25.07.2011,19
25.07.2012,11
25.07.2013,11
25.07.2016,17
25.07.2017,14
25.07.2018,10
25.07.2019,12
25.07.2020,8
25.07.2021,4
25.07.2022,11
25.07.2023,9
25.07.2024,15
25.07.2025,9
25.08.2011,8
25.08.2012,4
25.08.2013,8
25.08.2016,21
25.08.2017,13
25.08.2018,8
25.08.2019,2
25.08.2020,7
25.08.2021,22
25.08.2022,9
25.08.2023,10
25.08.2024,8
25.08.2025,13
25.09.2011,5
25.09.2012,7
25.09.2013,15
25.09.2016,2
25.09.2017,14
25.09.2018,5
25.09.2019,8
25.09.2020,10
25.09.2021,2
25.09.2022,10
25.09.2023,9
25.09.2024,16
25.09.2025,17
25.10.2011,13
25.10.2012,4
25.10.2013,10
25.10.2016,20
25.10.2017,11
25.10.2018,3
25.10.2019,9
25.10.2020,2
25.10.2021,8
25.10.2022,16
25.10.2023,10
25.10.2024,7
25.10.2025,2
25.11.2011,8
25.11.2012,3
25.11.2013,11
25.11.2016,10
25.11.2017,3
25.11.2018,6
25.11.2019,12
25.11.2020,5
25.11.2021,16
25.11.2022,5
25.11.2023,3
25.11.2024,10
25.11.2025,9
25.12.2010,12
25.12.2011,4
25.12.2012,10
25.12.2013,17
25.12.2016,1
25.12.2017,14
25.12.2018,5
25.12.2019,5
25.12.2020,8
25.12.2021,2
25.12.2022,4
25.12.2023,9
25.12.2024,8
26.01.2011,66
26.01.2012,18
26.01.2013,4
26.01.2014,9
26.01.2017,16
26.01.2018,13
26.01.2019,9
26.01.2020,5
26.01.2021,5
26.01.2022,12
26.01.2023,15
26.01.2024,16
26.01.2025,4
26.02.2011,15
26.02.2012,5
26.02.2013,20
26.02.2014,21
26.02.2017,6
26.02.2018,14
26.02.2019,25
26.02.2020,10
26.02.2021,33
26.02.2022,2
26.02.2023,2
26.02.2024,19
26.02.2025,14
26.03.2011,12
26.03.2012,9
26.03.2013,13
26.03.2014,22
26.03.2018,18
26.03.2019,12
26.03.2020,9
26.03.2021,21
26.03.2022,7
26.03.2023,6
26.03.2024,7
26.03.2025,4
26.04.2011,14
26.04.2012,17
26.04.2013,16
26.04.2014,5
26.04.2017,16
26.04.2018,8
26.04.2019,4
26.04.2021,17
26.04.2022,17
26.04.2023,9
26.04.2024,19
26.04.2025,4
26.05.2011,8
26.05.2012,1
26.05.2013,6
26.05.2014,5
26.05.2017,5
26.05.2018,2
26.05.2019,3
26.05.2020,4
26.05.2021,8
26.05.2022,5
26.05.2023,5
26.05.2024,1
26.05.2025,5
26.06.2011,5
26.06.2012,10
26.06.2013,14
26.06.2016,6
26.06.2017,27
26.06.2018,15
26.06.2019,7
26.06.2020,5
26.06.2021,4
26.06.2022,2
26.06.2023,19
26.06.2024,15
26.06.2025,9
26.07.2011,9
26.07.2012,11
26.07.2013,10
26.07.2016,16
26.07.2017,10
26.07.2018,11
26.07.2019,9
26.07.2020,1
26.07.2021,22
26.07.2022,16
26.07.2023,11
26.07.2024,10
26.07.2025,3
26.08.2011,12
26.08.2012,3
26.08.2013,17
26.08.2016,13
26.08.2017,10
26.08.2018,2
26.08.2019,20
26.08.2020,7
26.08.2021,12
26.08.2022,12
26.08.2023,1
26.08.2024,8
26.08.2025,13
26.09.2011,16
26.09.2012,4
26.09.2013,16
26.09.2016,15
26.09.2017,18
26.09.2018,8
26.09.2019,12
26.09.2020,3
26.09.2021,4
26.09.2022,9
26.09.2023,7
26.09.2024,12
26.09.2025,12
26.10.2011,8
26.10.2012,4
26.10.2013,5
26.10.2016,8
26.10.2017,6
26.10.2018,12
26.10.2019,4
26.10.2020,5
26.10.2021,8
26.10.2022,13
26.10.2023,13
26.10.2024,3
26.10.2025,5
26.11.2011,6
26.11.2012,9
26.11.2013,17
26.11.2016,7
26.11.2017,1
26.11.2018,18
26.11.2019,4
26.11.2020,3
26.11.2021,6
26.11.2022,5
26.11.2023,4
26.11.2024,21
26.11.2025,19
26.12.2010,11
26.12.2011,14
26.12.2012,9
26.12.2013,5
26.12.2016,15
26.12.2017,12
26.12.2018,14
26.12.2019,6
26.12.2020,4
26.12.2021,2
26.12.2022,12
26.12.2023,7
26.12.2024,8
27.01.2011,60
27.01.2012,24
27.01.2013,5
27.01.2014,20
27.01.2017,12
27.01.2018,7
27.01.2019,6
27.01.2020,13
27.01.2021,13
27.01.2022,10
27.01.2023,10
27.01.2024,4
27.01.2025,16
27.02.2011,12
27.02.2012,16
27.02.2013,25
27.02.2014,16
27.02.2017,10
27.02.2018,14
27.02.2019,11
27.02.2020,16
27.02.2021,16
27.02.2023,19
27.02.2024,14
27.02.2025,15
27.03.2011,15
27.03.2012,15
27.03.2013,13
27.03.2014,13
27.03.2017,31
27.03.2018,13
27.03.2019,13
27.03.2020,6
27.03.2021,6
27.03.2022,4
27.03.2023,15
27.03.2024,6
27.03.2025,9
27.04.2011,22
27.04.2012,12
27.04.2013,5
27.04.2014,3
27.04.2017,16
27.04.2018,7
27.04.2019,2
27.04.2020,2
27.04.2021,24
27.04.2022,12
27.04.2023,12
27.04.2024,2
27.04.2025,2
27.05.2011,18
27.05.2012,9
27.05.2013,18
27.05.2014,16
27.05.2017,4
27.05.2018,3
27.05.2019,12
27.05.2020,4
27.05.2021,21
27.05.2022,11
27.05.2023,4
27.05.2024,14
27.05.2025,12
27.06.2011,17
27.06.2012,14
27.06.2013,12
27.06.2016,26
27.06.2017,23
27.06.2018,16
27.06.2019,9
27.06.2020,2
27.06.2021,4
27.06.2022,10
27.06.2023,12
27.06.2024,10
27.06.2025,12
27.07.2011,14
27.07.2012,6
27.07.2013,3
27.07.2016,20
27.07.2017,15
27.07.2018,9
27.07.2019,3
27.07.2020,8
27.07.2021,17
27.07.2022,18
27.07.2023,14
27.07.2024,1
27.07.2025,2
27.08.2011,3
27.08.2012,6
27.08.2013,12
27.08.2016,5
27.08.2017,8
27.08.2018,8
27.08.2019,10
27.08.2020,9
27.08.2021,15
27.08.2022,2
27.08.2023,1
27.08.2024,12
27.08.2025,14
27.09.2011,14
27.09.2012,7
27.09.2013,7
27.09.2016,20
27.09.2017,15
27.09.2018,10
27.09.2019,8
27.09.2020,2
27.09.2021,14
27.09.2022,11
27.09.2023,6
27.09.2024,13
27.09.2025,4
27.10.2011,12
27.10.2012,3
27.10.2013,5
27.10.2016,16
27.10.2017,15
27.10.2019,1
27.10.2020,5
27.10.2021,11
27.10.2022,9
27.10.2023,8
27.10.2024,4
27.10.2025,8
27.11.2011,2
27.11.2012,9
27.11.2013,17
27.11.2016,5
27.11.2017,7
27.11.2018,6
27.11.2019,12
27.11.2020,10
27.11.2021,3
27.11.2022,1
27.11.2023,13
27.11.2024,13
27.11.2025,14
27.12.2010,45
27.12.2011,18
27.12.2012,7
27.12.2013,8
27.12.2016,14
27.12.2017,12
27.12.2018,10
27.12.2019,7
27.12.2020,9
27.12.2021,15
27.12.2022,6
27.12.2023,6
27.12.2024,8
28.01.2011,45
28.01.2012,16
28.01.2013,27
28.01.2014,23
28.01.2017,8
28.01.2018,3
28.01.2019,18
28.01.2020,8
28.01.2021,10
28.01.2022,12
28.01.2023,6
28.01.2024,10
28.01.2025,13
28.02.2011,38
28.02.2012,22
28.02.2013,17
28.02.2014,17
28.02.2017,16
28.02.2018,16
28.02.2019,17
28.02.2020,18
28.02.2021,13
28.02.2022,12
28.02.2023,12
28.02.2024,18
28.02.2025,3
28.03.2011,22
28.03.2012,19
28.03.2013,15
28.03.2014,9
28.03.2017,19
28.03.2018,10
28.03.2019,17
28.03.2020,4
28.03.2021,6
28.03.2022,15
28.03.2023,13
28.03.2024,13
28.03.2025,18
28.04.2011,18
28.04.2012,4
28.04.2013,5
28.04.2014,18
28.04.2017,13
28.04.2018,7
28.04.2019,1
28.04.2020,2
28.04.2021,15
28.04.2022,16
28.04.2023,11
28.04.2024,6
28.04.2025,8
28.05.2011,5
28.05.2012,13
28.05.2013,7
28.05.2014,5
28.05.2017,3
28.05.2018,19
28.05.2019,12
28.05.2020,8
28.05.2021,22
28.05.2022,4
28.05.2023,5
28.05.2024,12
28.05.2025,6
28.06.2011,15
28.06.2012,13
28.06.2013,7
28.06.2016,18
28.06.2017,17
28.06.2018,10
28.06.2019,4
28.06.2020,7
28.06.2021,19
28.06.2022,11
28.06.2023,9
28.06.2024,6
28.06.2025,3
28.07.2011,10
28.07.2013,3
28.07.2016,9
28.07.2017,11
28.07.2018,4
28.07.2019,3
28.07.2020,6
28.07.2021,10
28.07.2022,13
28.07.2023,8
28.07.2024,1
28.07.2025,9
28.08.2011,1
28.08.2012,2
28.08.2013,3
28.08.2016,2
28.08.2017,10
28.08.2018,5
28.08.2019,2
28.08.2020,3
28.08.2021,6
28.08.2022,4
28.08.2023,4
28.08.2024,4
28.08.2025,1
28.09.2011,22
28.09.2012,3
28.09.2013,5
28.09.2016,20
28.09.2017,13
28.09.2018,5
28.09.2019,7
28.09.2020,9
28.09.2021,10
28.09.2022,6
28.09.2023,11
28.09.2024,1
28.09.2025,4
28.10.2011,16
28.10.2013,13
28.10.2016,13
28.10.2017,3
28.10.2018,2
28.10.2019,10
28.10.2020,6
28.10.2021,16
28.10.2022,10
28.10.2023,2
28.10.2024,10
28.10.2025,7
28.11.2011,11
28.11.2012,10
28.11.2013,13
28.11.2016,19
28.11.2017,7
28.11.2018,5
28.11.2019,13
28.11.2020,7
28.11.2022,15
28.11.2023,16
28.11.2024,7
28.11.2025,15
28.12.2010,27
28.12.2011,11
28.12.2012,7
28.12.2013,4
28.12.2016,11
28.12.2017,7
28.12.2018,3
28.12.2019,1
28.12.2020,12
28.12.2021,19
28.12.2022,7
28.12.2023,8
28.12.2024,3
29.01.2011,19
29.01.2012,9
29.01.2013,19
29.01.2014,21
29.01.2017,2
29.01.2018,15
29.01.2019,13
29.01.2020,13
29.01.2021,7
29.01.2022,4
29.01.2023,1
29.01.2024,12
29.01.2025,13
29.02.2012,24
29.02.2020,7
29.02.2024,17
29.03.2011,29
29.03.2012,6
29.03.2013,11
29.03.2014,8
29.03.2017,19
29.03.2018,13
29.03.2019,8
29.03.2020,1
29.03.2021,30
29.03.2022,11
29.03.2023,13
29.03.2024,5
29.03.2025,3
29.04.2011,14
29.04.2012,5
29.04.2013,17
29.04.2014,17
29.04.2017,5
29.04.2018,3
29.04.2019,5
29.04.2020,2
29.04.2021,14
29.04.2022,8
29.04.2024,9
29.04.2025,11
29.05.2011,9
29.05.2012,16
29.05.2013,18
29.05.2014,7
29.05.2017,13
29.05.2018,15
29.05.2019,9
29.05.2020,7
29.05.2021,3
29.05.2022,3
29.05.2023,16
29.05.2024,8
29.05.2025,13
29.06.2011,23
29.06.2012,17
29.06.2013,8
29.06.2016,16
29.06.2017,14
29.06.2018,9
29.06.2019,5
29.06.2020,10
29.06.2021,19
29.06.2022,12
29.06.2023,6
29.06.2024,5
29.06.2025,5
29.07.2011,9
29.07.2013,21
29.07.2016,14
29.07.2017,7
29.07.2018,1
29.07.2019,8
29.07.2020,6
29.07.2021,24
29.07.2022,12
29.07.2023,1
29.07.2024,19
29.07.2025,7
29.08.2011,11
29.08.2012,8
29.08.2013,13
29.08.2016,13
29.08.2017,19
29.08.2018,8
29.08.2019,9
29.08.2020,5
29.08.2021,4
29.08.2022,11
29.08.2023,6
29.08.2024,8
29.08.2025,4
29.09.2011,12
29.09.2012,3
29.09.2013,1
29.09.2016,15
29.09.2017,6
29.09.2018,3
29.09.2019,6
29.09.2020,12
29.09.2021,13
29.09.2022,19
29.09.2023,11
29.09.2024,1
29.09.2025,17
29.10.2011,7
29.10.2012,6
29.10.2013,17
29.10.2016,5
29.10.2017,3
29.10.2018,8
29.10.2019,14
29.10.2020,8
29.10.2021,12
29.10.2022,2
29.10.2023,2
29.10.2024,10
29.10.2025,14
29.11.2011,9
29.11.2012,13
29.11.2013,10
29.11.2016,16
29.11.2017,11
29.11.2018,8
29.11.2019,16
29.11.2020,4
29.11.2021,17
29.11.2022,16
29.11.2023,9
29.11.2024,13
29.11.2025,3
29.12.2010,42
29.12.2011,2
29.12.2012,5
29.12.2013,5
29.12.2016,7
29.12.2017,9
29.12.2018,3
29.12.2019,1
29.12.2020,2
29.12.2021,21
29.12.2022,4
29.12.2023,14
29.12.2024,3
30.01.2011,20
30.01.2012,25
30.01.2013,27
30.01.2014,17
30.01.2017,20
30.01.2018,14
30.01.2019,20
30.01.2020,17
30.01.2021,9
30.01.2022,15
30.01.2023,14
30.01.2024,13
30.01.2025,5
30.03.2011,24
30.03.2012,16
30.03.2013,3
30.03.2014,4
30.03.2017,15
30.03.2018,10
30.03.2019,6
30.03.2020,8
30.03.2021,24
30.03.2022,11
30.03.2023,16
30.03.2024,6
30.03.2025,8
30.04.2011,13
30.04.2012,11
30.04.2013,13
30.04.2014,14
30.04.2017,2
30.04.2018,14
30.04.2019,8
30.04.2020,8
30.04.2021,6
30.04.2022,1
30.04.2023,3
30.04.2024,7
30.04.2025,11
30.05.2011,25
30.05.2012,18
30.05.2013,8
30.05.2014,9
30.05.2017,12
30.05.2018,8
30.05.2019,12
30.05.2020,1
30.05.2021,10
30.05.2022,12
30.05.2023,21
30.05.2024,10
30.05.2025,10
30.06.2011,19
30.06.2012,9
30.06.2013,3
30.06.2016,28
30.06.2017,16
30.06.2018,2
30.06.2019,3
30.06.2020,13
30.06.2021,16
30.06.2022,6
30.06.2023,11
30.06.2024,1
30.06.2025,12
30.07.2011,4
30.07.2012,11
30.07.2013,12
30.07.2016,1
30.07.2017,9
30.07.2018,12
30.07.2019,7
30.07.2020,8
30.07.2021,15
30.07.2022,3
30.07.2023,6
30.07.2024,10
30.07.2025,13
30.08.2011,6
30.08.2012,7
30.08.2013,9
30.08.2016,14
30.08.2017,9
30.08.2018,17
30.08.2019,9
30.08.2020,6
30.08.2021,9
30.08.2022,14
30.08.2023,8
30.08.2024,10
30.08.2025,5
30.09.2011,8
30.09.2012,1
30.09.2013,11
30.09.2016,7
30.09.2017,6
30.09.2018,1
30.09.2019,11
30.09.2020,5
30.09.2021,11
30.09.2022,6
30.09.2023,3
30.09.2024,19
30.09.2025,11
30.10.2011,4
30.10.2012,6
30.10.2013,22
30.10.2016,3
30.10.2017,11
30.10.2018,10
30.10.2019,12
30.10.2020,6
30.10.2021,3
30.10.2022,9
30.10.2023,14
30.10.2024,7
30.10.2025,6
30.11.2011,15
30.11.2012,8
30.11.2013,5
30.11.2016,17
30.11.2017,15
30.11.2018,6
30.11.2019,4
30.11.2020,7
30.11.2021,67
30.11.2022,11
30.11.2023,11
30.11.2024,4
30.12.2010,14
30.12.2011,7
30.12.2012,2
30.12.2013,6
30.12.2016,10
30.12.2017,2
30.12.2018,2
30.12.2019,6
30.12.2020,5
30.12.2021,17
30.12.2022,2
30.12.2023,1
30.12.2024,5
31.01.2011,53
31.01.2012,18
31.01.2013,19
31.01.2014,19
31.01.2017,13
31.01.2018,15
31.01.2019,16
31.01.2020,11
31.01.2021,4
31.01.2022,31
31.01.2023,14
31.01.2024,13
31.01.2025,9
31.03.2011,22
31.03.2012,5
31.03.2013,1
31.03.2014,27
31.03.2017,12
31.03.2018,4
31.03.2019,4
31.03.2020,5
31.03.2021,17
31.03.2022,10
31.03.2023,17
31.03.2024,9
31.03.2025,11
31.05.2011,22
31.05.2012,12
31.05.2013,3
31.05.2017,15
31.05.2018,10
31.05.2019,8
31.05.2020,3
31.05.2021,19
31.05.2022,14
31.05.2023,17
31.05.2024,9
31.05.2025,4
31.07.2011,7
31.07.2012,12
31.07.2013,13
31.07.2017,16
31.07.2018,12
31.07.2019,10
31.07.2020,6
31.07.2021,6
31.07.2022,1
31.07.2023,11
31.07.2024,8
31.07.2025,9
31.08.2011,15
31.08.2012,8
31.08.2013,3
31.08.2016,14
31.08.2017,11
31.08.2018,3
31.08.2019,6
31.08.2020,15
31.08.2021,14
31.08.2022,7
31.08.2023,8
31.08.2024,3
31.08.2025,3
31.10.2011,11
31.10.2012,5
31.10.2013,10
31.10.2016,15
31.10.2017,8
31.10.2018,7
31.10.2019,10
31.10.2020,1
31.10.2021,2
31.10.2022,14
31.10.2023,10
31.10.2024,13
31.10.2025,13
31.12.2010,17
31.12.2011,5
31.12.2012,4
31.12.2013,4
31.12.2016,1
31.12.2017,2
31.12.2018,8
31.12.2019,4
31.12.2021,6
31.12.2022,1
31.12.2023,2
31.12.2024,3
